time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,dt,step_dist,v_gps,ax_w,ay_w,az_w,acc_mag,v_imu,fused_speed,delta_alt,fused_vz
14322543,82.31319046020508,0.009025187697261499,-0.6132540106773376,0.0163903152570128,-0.04380630329251285,0.0014036066131666,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.798145842189705,1.4431656223077534,65.2329216934568,73.48286509144839,21.601407921947583,0.40493297994814065,0.0,2.1884891480075064
14342543,82.0647201538086,0.0116470083594322,-0.6387359499931335,0.021225333213806097,-0.0367195177823305,0.0019113725284113999,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.726268181137186,1.444446183221091,64.99293325122571,73.23680060461741,22.277257689549998,0.41847191291321373,0.0,2.254001793951665
14362543,81.81582641601562,0.00668499665334815,-0.6718754470348358,0.02395433932542795,-0.0308577818796038,0.0024260635254904,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.63815207619038,1.439224765195429,64.75999577856663,72.98940811011987,22.951508161755477,0.43200302631879833,0.0,2.319331417988145
14382543,81.55062484741211,-0.0057821227237581495,-0.7138794958591461,0.0220609605312347,-0.026430063880979952,0.0027476773830130497,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.52825425913518,1.4269238616580715,64.51922793221193,72.72489751344378,23.623772963338894,0.4455128439549541,0.0,2.38444480362483
14402543,81.26041030883789,-0.0163815030828118,-0.7542322278022766,0.02443879190832375,-0.02342529315501445,0.00269908073823895,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.40466594859277,1.4160466616214467,64.25717574528424,72.43522299299774,24.29369505293145,0.45899056715809367,0.0,2.4493194934388764
14422543,80.9700927734375,-0.01888125669211145,-0.7880820035934448,0.0286932503804564,-0.02217276766896245,0.00258704053703695,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.28488982764734,1.4130755220935458,63.993093974545246,72.14566341579194,24.9611802295515,0.4724296563885093,0.0,2.5139479615471343
14442543,80.68126678466797,-0.0175238819792866,-0.8225021660327911,0.03245286643505095,-0.0226394943892955,0.0025403936160727997,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.16570676400081,1.4139617407033285,63.73033066228675,71.85762617345684,25.62627807049861,0.4858257379123037,0.0,2.578326186624607
14462543,80.3894271850586,-0.011867940891534,-0.8663437366485596,0.0338010024279356,-0.0249308422207832,0.0026099812239408,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-33.03987340940979,1.419318385466395,63.46730205098126,71.56637568872436,26.288931956278496,0.4991754330903958,0.0,2.6424488820704277
14482543,80.0439338684082,-0.00132069917162875,-0.9168285727500916,0.0277143325656652,-0.0282938480377197,0.00292192597407845,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.89012109965651,1.4290382862049682,63.15622307021691,71.2215608426866,26.94884063337982,0.5124757037705596,0.0,2.70630600765729
14502543,79.66920852661133,0.00683503248728805,-0.9681500196456909,0.02240944094955915,-0.0324394833296537,0.00350597687065595,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.732959994253335,1.4365794410082309,62.816508369597216,70.84789449393251,27.605692096154545,0.5257236919434518,0.0,2.7698827660203844
14522543,79.29869079589844,0.015335680916905351,-1.0234217047691345,0.02613997831940645,-0.03686161711812015,0.004367243964225,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.579988830841806,1.4459075898173093,62.479582016611076,70.47868110249011,28.259453902948728,0.5389167866370408,0.0,2.8331641064501163
14542543,78.92991638183594,0.0085926032625138,-1.0815094113349915,0.0304410690441727,-0.0411151964217424,0.0052763309795409,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.43073332377149,1.4414572309935958,62.14325686594657,70.1114444065545,28.910199274400334,0.5520524714526476,0.0,2.8961353883044207
14562543,78.54825210571289,-0.0036270275013521,-1.1434367299079895,0.02506073005497455,-0.0445389728993177,0.0054926679003983,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.27685390945349,1.4314599118783473,61.79510452336302,69.73148011353895,29.557909975984778,0.5651283835314729,0.0,2.9587807430263298
14582543,78.10177230834961,-0.00525632081553335,-1.1962600946426392,0.017899843864142798,-0.0468806512653827,0.00542335817590355,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-32.10651178572158,1.4303120070953397,61.38300535912154,69.28742482155232,30.202376923789785,0.5781425286931128,0.0,3.0210815562243676
14602543,77.64234924316406,-0.0050578254740685,-1.2482253909111023,0.012721223291009599,-0.0479459203779697,0.005186416208744,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.93221323533786,1.4301454766320434,60.95850238640179,68.83059328078154,30.84340076429031,0.5910933633656558,0.0,3.083019247052975
14622543,77.18988800048828,0.00477785221301015,-1.2900251150131226,0.01145777991041535,-0.04762960411608215,0.00478556402958925,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.768942237529288,1.4388259519840727,60.53633669311847,68.38116678760444,31.481056722785663,0.6039797746450035,0.0,3.1445768127509153
14642543,76.73868942260742,0.018599607050418798,-1.326246738433838,0.02028658520430325,-0.04635210894048205,0.0046376006212085,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.608740990052052,1.4513739807943171,60.1140068735171,67.93314960899123,32.1154915562679,0.6168009437724737,0.0,3.2057371289172623
14662543,76.2612190246582,0.0210214313119649,-1.3785980343818665,0.0310321012511849,-0.043715141713619204,0.00448695686645805,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.418183891845086,1.4524532193751116,59.67713983286116,67.45793443359447,32.7464291015248,0.6295550202746337,0.0,3.2664827236153164
14682543,75.76007080078125,0.02192532457411285,-1.4257583022117615,0.03874763846397395,-0.0397042110562324,0.004315241007134299,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.215868951415164,1.451504310602625,59.2195897136869,66.95892132504103,33.37344233108254,0.6422392819038049,0.0,3.326800180279777
14702543,75.26124572753906,0.0105846491642296,-1.4646807312965393,0.0417616311460733,-0.035161543637514045,0.0040700470563024005,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-31.01490328257253,1.4379978168526133,58.76410915784359,66.46211393315411,33.996420419469544,0.6548513605245219,0.0,3.386681856056838
14722543,74.76031494140625,-0.0055242353118956,-1.494857132434845,0.032781394198536803,-0.0306094605475664,0.00320423417724665,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-30.81400384029915,1.4180330922363427,58.30626581060628,65.96312821037009,34.6153685799362,0.6673886079531239,0.0,3.4461210854227913
14742543,74.24579620361328,-0.00460223085246975,-1.5398612022399902,0.02244332805275915,-0.0261526172980666,0.0022577072959393003,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-30.587484821920583,1.4135892432719912,57.8451327345624,65.44961301153016,35.23003581774232,0.6798467849990216,0.0,3.5051104202865995
14762543,73.67481231689453,-0.0041501615196465995,-1.5863049626350403,0.014912438113242301,-0.022273887880146448,0.00140892982017245,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-30.32961357766823,1.406296290183421,57.33634183305517,64.87926651730439,35.83985898648977,0.6922205045388815,0.0,3.5636387879365308
14782543,73.08623123168945,-0.01644771918654435,-1.619458556175232,0.0131853600032627,-0.01932645868510005,0.0006636587204411,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-30.071569667058114,1.3845643084687,56.808344257641224,64.29155697181157,36.44451507316293,0.7045047955072031,0.0,3.6216919512408774
14802543,72.50252914428711,-0.03239878639578815,-1.6483452916145325,0.02476700767874715,-0.01807883568108075,-0.00015441534924315,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-29.817351854724908,1.3584089458827977,56.28398669854337,63.70876631339308,37.04403173175444,0.7166952407563427,0.0,3.6792559777536886
14822543,71.9154167175293,-0.0193078257143497,-1.7079477310180664,0.0343713257461786,-0.01792733836919065,-0.0005774154851678,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-29.533799226841847,1.3617498568400228,55.76930283600086,63.121428994102956,37.638165914723416,0.7287864300954916,0.0,3.7363182957231102
14842543,71.23696899414062,0.00128919983399095,-1.7766998410224915,0.02749533299356695,-0.01810477767139665,6.49869252811186e-05,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-29.202513831210315,1.3718910301840839,55.176102486597486,62.4425430669847,38.22616479325181,0.7407709459975295,0.0,3.7928600143702744
14862543,70.39475631713867,0.01795531157404175,-1.8456612825393677,0.02166805323213335,-0.01874699164181945,0.0013790513039566,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-28.80055361268558,1.376750979602898,54.435320244010015,61.600092708736575,38.80684629640529,0.7526388952371915,0.0,3.8488447278337383
14882543,69.54718017578125,0.0337307285517454,-1.9150857329368591,0.03188348188996315,-0.0191433317959308,0.0034542335197329,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-28.395863647138555,1.3839108881971822,53.689910865415975,60.752339957812886,39.379475798449626,0.7643787381383383,0.0,3.9042274957990744
14902543,68.71903228759766,0.02008218131959435,-1.9557368159294128,0.04048421233892435,-0.01981002558022735,0.0054899437818675505,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-28.025366968415085,1.3643037781013208,52.95024370425759,59.925043403017604,39.94435614099335,0.775980035775294,0.0,3.9589650461257593
14922543,67.87137603759766,-0.00294444640167055,-1.9884567260742188,0.0316586289554834,-0.02102137170732015,0.00646582548506555,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-27.654307210183347,1.3355386905679472,52.18946195886716,59.07862820365116,40.50180641404202,0.7874345977725683,0.0,4.013011238065301
14942543,66.71151351928711,-0.00579739105887705,-2.0411338806152344,0.020142029970884302,-0.022272952832281548,0.00653616338968275,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-27.13093442002403,1.3209938313625849,51.155233288787,57.91969026191667,41.05030190864572,0.798731146234144,0.0,4.066297358997351
14962543,65.41965866088867,0.0099481311626732,-2.111477851867676,0.016745930537581402,-0.022849039174616302,0.006095927208662,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-26.53437887288968,1.3220519426395256,50.00947085592062,56.62833441659983,41.58760416089397,0.8098541776920987,0.0,4.118738808070809
14982543,64.14565658569336,0.030898551456630147,-2.1858737468719482,0.0305853141471743,-0.021679673343896852,0.00596683286130425,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-25.939647304617868,1.3290112520255313,48.88252664838578,55.354611232725,42.11301051428442,0.8207883165554379,0.0,4.170256933783756
